z:\data\725-1.D Tue Feb 24 21:32:57 2026
Start of data points
12.46330,338039
12.47333,341301
12.48338,339344
12.49343,341306
12.50347,347216
12.51352,351753
12.52355,357531
12.53360,364116
12.54365,364830
12.55368,358496
12.56373,355200
12.57377,347176
12.58382,347683
12.59387,346190
12.60390,344147
12.61395,348694
12.62398,344570
12.63403,341632
12.64407,346868
12.65412,344313
12.66417,342824
12.67420,342695
12.68425,342831
12.69428,340395
12.70433,337999
12.71438,340996
12.72442,343269
12.73447,341669
12.74450,339673
12.75455,340634
12.76460,337717
12.77463,340118
12.78468,335034
12.79472,340098
12.80477,337053
12.81482,338854
12.82485,335699
12.83490,335367
12.84493,336040
12.85498,336825
12.86502,331205
12.87507,332906
12.88512,332536
12.89515,333431
12.90520,332108
12.91523,333770
12.92528,330801
12.93533,331988
12.94537,327682
12.95542,331635
12.96545,330087
12.97550,332695
12.98555,330541
12.99558,328984
13.00563,328667
13.01567,326946
13.02572,327910
13.03577,328725
13.04580,330745
13.05585,328751
13.06588,327310
13.07593,328336
13.08597,326989
13.09602,327244
13.10607,327485
13.11610,326057
13.12615,328178
13.13618,327954
13.14623,328925
13.15628,327164
13.16632,330402
13.17637,328076
13.18640,326812
13.19645,330345
13.20650,328431
13.21653,327148
13.22658,329104
13.23662,332480
13.24667,340300
13.25672,338817
13.26675,340189
13.27680,336224
13.28683,333579
13.29688,338156
13.30692,328574
13.31697,328994
13.32702,328088
13.33705,330866
13.34710,328171
13.35713,327584
13.36718,323012
13.37723,322998
13.38727,328015
13.39732,328822
13.40735,329223
13.41740,326759
13.42745,325278
13.43748,322807
13.44753,323127
13.45757,327309
13.46762,326531
13.47767,324513
13.48770,325810
13.49775,323230
13.50778,325616
13.51783,323452
13.52787,321865
13.53792,321646
13.54797,327154
13.55800,328286
13.56805,320880
13.57808,323986
13.58813,322954
13.59818,320317
13.60822,321395
13.61827,319510
13.62830,324359
13.63835,321641
13.64840,323211
13.65843,321644
13.66848,322505
13.67852,320966
13.68857,323795
13.69862,321512
13.70865,323854
13.71870,323860
13.72873,325339
13.73878,319063
13.74882,319858
13.75887,322542
13.76892,323098
13.77895,320996
13.78900,325142
13.79903,321960
13.80908,324169
13.81913,321038
13.82917,322816
13.83922,321485
13.84925,318216
13.85930,320139
13.86935,319582
13.87938,321623
13.88943,317352
13.89947,323267
13.90952,321002
13.91957,321382
13.92960,318966
13.93965,322310
13.94968,322047
13.95973,320045
13.96977,322522
13.97982,325169
13.98987,320279
13.99990,322347
14.00995,320316
14.01998,320324
14.03003,317963
14.04008,322904
14.05012,321128
14.06017,317818
14.07020,321012
14.08025,325039
14.09030,323256
14.10033,321693
14.11038,322800
14.12042,326038
14.13047,324314
14.14050,328529
14.15055,335047
14.16060,332623
14.17063,330474
14.18068,331852
14.19072,326344
14.20077,326936
14.21082,325855
14.22085,327251
14.23090,325266
14.24093,323821
14.25098,323210
14.26103,323729
14.27107,322605
14.28112,328358
14.29115,326941
14.30120,324065
14.31125,325436
14.32128,317495
14.33133,324862
14.34137,328268
14.35142,330866
14.36145,324427
14.37150,329828
14.38155,327516
14.39158,334349
14.40163,331496
14.41167,331351
14.42172,333233
14.43177,336280
14.44180,336278
14.45185,341290
14.46188,343506
14.47193,341084
14.48198,342048
14.49202,343137
14.50207,344653
14.51210,341074
14.52215,346104
14.53220,352515
14.54223,344653
14.55228,344308
14.56232,351699
14.57237,355084
14.58240,354717
14.59245,357411
14.60250,356843
14.61253,361014
14.62258,361759
14.63262,360933
14.64267,362017
14.65272,364151
14.66275,368656
14.67280,365457
14.68283,366209
14.69288,367296
14.70293,368531
14.71297,371467
14.72302,367269
14.73305,369039
14.74310,367985
14.75315,369604
14.76318,370320
14.77323,369369
14.78327,368036
14.79332,369646
14.80335,374169
14.81340,371266
14.82345,370252
14.83348,371064
14.84353,372834
14.85357,369356
14.86362,365165
14.87367,364867
14.88370,363427
14.89375,365127
14.90378,365215
14.91383,362539
14.92388,360067
14.93392,356218
14.94397,354880
14.95400,352883
14.96405,352426
14.97410,350592
14.98413,353558
